source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source
WesternKentucky-StSc-Aff-01---NUSO-Round-5.docx,Western Kentucky SS,Northwestern,5,aff,Dartmouth BJ,W,"Jones Puerto, Dimarvin Schintgen Nik",4,4,0,18,18,1867,high,,Northwestern
