source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source
MissouriState-NeSi-Neg-01-Northwestern-Round-4.docx,Missouri State NS,Northwestern,4,neg,Kansas BW,W,"Walawender Trufanov, Anthony Neal Nico",14,0,14,1,1,27,high,,Northwestern
