source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source
UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,UC Berkeley UB,Northwestern,5,aff,CSU Long Beach OM,L,"Medina Fifelski, Kurt Urfalian Molly",0,0,0,0,0,0,medium,,Northwestern
