source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source
MichiganState-FoMa-Neg-01---Northwestern-Round-1.docx,Michigan State FM,Northwestern,1,neg,Harvard AB,L,"Bodet Hecht, Margaret Foster Isabella",12,0,12,8,8,859,high,,Northwestern
